timestamp,temperatura_C,sp_temperatura_C,fase,estab_contagem,estab_alvo,vazao_L_min,sp_vazao_L_min,dc_cooler_%,dc_resistencia_%,resistencia
2026-03-15 17:50:28,35.2,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:50:30,35.17,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:50:32,35.25,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:50:34,35.25,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:50:36,35.35,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:50:38,35.37,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:50:40,35.42,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:50:42,35.44,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:50:44,35.49,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:50:46,35.47,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:50:48,35.62,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:50:50,35.57,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:50:52,35.72,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:50:54,35.74,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:50:56,35.82,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:50:58,35.74,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:51:00,35.77,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:51:02,35.92,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:51:04,35.87,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:51:06,36.07,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:51:08,35.97,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:51:10,36.09,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:51:12,36.07,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:51:14,36.12,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:51:16,36.27,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:51:18,36.22,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:51:20,36.37,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:51:22,36.22,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:51:24,36.27,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:51:26,36.32,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:51:28,36.49,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:51:30,36.49,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:51:32,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,25,ON
2026-03-15 17:51:34,36.49,40.0,AQUECENDO,0,5,0.0,0.0,0,33,ON
2026-03-15 17:51:36,36.47,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:51:38,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,26,ON
2026-03-15 17:51:40,36.49,40.0,AQUECENDO,0,5,0.0,0.0,0,33,ON
2026-03-15 17:51:42,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,24,ON
2026-03-15 17:51:44,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:51:46,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,27,ON
2026-03-15 17:51:48,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:51:50,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:51:52,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:51:54,37.07,40.0,AQUECENDO,0,5,0.0,0.0,0,27,ON
2026-03-15 17:51:56,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:51:58,36.97,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:00,37.07,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:02,37.0,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:52:04,37.05,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:06,37.25,40.0,AQUECENDO,0,5,0.0,0.0,0,27,ON
2026-03-15 17:52:08,37.07,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:52:10,37.1,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:12,37.18,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:14,37.18,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:16,37.28,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:18,37.28,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:20,37.25,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:22,37.3,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:24,37.35,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:26,37.3,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:52:28,37.3,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:30,37.35,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:32,37.38,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:34,37.3,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:52:36,37.35,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:38,37.43,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:40,37.43,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:52:42,37.41,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:52:44,37.33,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:52:46,37.51,40.0,AQUECENDO,0,5,0.0,0.0,0,27,ON
2026-03-15 17:52:48,37.35,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:52:50,37.51,40.0,AQUECENDO,0,5,0.0,0.0,0,27,ON
2026-03-15 17:52:52,37.35,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:52:54,37.58,40.0,AQUECENDO,0,5,0.0,0.0,0,26,ON
2026-03-15 17:52:56,37.48,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:52:58,37.64,40.0,AQUECENDO,0,5,0.0,0.0,0,27,ON
2026-03-15 17:53:00,37.51,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:53:02,37.51,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:04,37.58,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:06,37.64,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:08,37.66,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:10,37.69,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:12,37.66,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:14,37.69,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:16,37.84,40.0,AQUECENDO,0,5,0.0,0.0,0,27,ON
2026-03-15 17:53:18,37.43,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:53:20,37.58,40.0,AQUECENDO,0,5,0.0,0.0,0,27,ON
2026-03-15 17:53:22,37.48,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:53:24,37.51,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:26,37.79,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:28,37.74,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:30,37.79,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:32,37.69,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:53:34,37.82,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:36,37.69,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:53:38,37.79,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:53:40,37.79,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:42,37.79,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:44,37.84,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:46,37.82,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:48,37.82,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:50,37.61,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:53:52,37.71,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:54,37.84,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:53:56,37.79,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:53:58,37.76,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:00,37.76,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:54:02,37.82,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:04,37.82,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:54:06,37.89,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:08,37.89,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:10,37.71,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:54:12,37.92,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:54:14,37.92,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:54:16,37.94,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:18,37.97,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:20,37.71,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:54:22,37.89,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:54:24,37.84,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:54:26,37.94,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:28,37.87,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:54:30,38.1,40.0,AQUECENDO,0,5,0.0,0.0,0,28,ON
2026-03-15 17:54:32,38.0,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:54:34,38.0,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:36,37.94,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:54:38,38.02,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:40,38.0,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:54:42,38.1,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:44,38.05,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:54:46,38.15,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:48,37.94,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:54:50,38.07,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:52,38.1,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:54:54,38.1,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:54:56,38.1,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:54:58,38.13,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:00,38.05,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:02,38.07,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:04,38.07,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:06,38.05,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:08,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:55:10,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:12,38.15,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:14,38.1,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:16,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:18,38.2,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:20,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:22,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:24,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:26,38.23,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:28,38.31,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:30,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:32,38.2,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
