timestamp,temperatura_C,vazao_L_min,cooler_%,resistencia
2026-02-26 21:26:23,31.36,0.0,0,ON
2026-02-26 21:26:25,31.55,0.0,0,ON
2026-02-26 21:26:27,31.71,0.0,0,ON
2026-02-26 21:26:29,31.81,0.0,0,ON
2026-02-26 21:26:31,31.88,0.0,0,ON
2026-02-26 21:26:33,32.09,0.0,0,ON
2026-02-26 21:26:35,32.09,0.0,0,ON
2026-02-26 21:26:37,32.28,0.0,0,ON
2026-02-26 21:26:39,32.32,0.0,0,ON
2026-02-26 21:26:41,32.56,0.0,0,ON
2026-02-26 21:26:43,32.63,0.0,0,ON
2026-02-26 21:26:45,32.78,0.0,0,ON
2026-02-26 21:26:47,32.89,0.0,0,ON
2026-02-26 21:26:49,32.97,0.0,0,ON
2026-02-26 21:26:51,33.09,0.0,0,ON
2026-02-26 21:26:53,33.25,0.0,0,ON
2026-02-26 21:26:55,33.37,0.0,0,ON
2026-02-26 21:26:57,33.4,0.0,0,ON
2026-02-26 21:26:59,33.4,0.0,0,ON
2026-02-26 21:27:01,33.61,0.0,0,ON
2026-02-26 21:27:03,33.78,0.0,0,ON
2026-02-26 21:27:05,34.02,0.0,0,ON
2026-02-26 21:27:07,34.15,0.0,0,ON
2026-02-26 21:27:09,34.19,0.0,0,ON
2026-02-26 21:27:11,34.22,0.0,0,ON
2026-02-26 21:27:13,34.56,0.0,0,ON
2026-02-26 21:27:15,34.68,0.0,0,ON
2026-02-26 21:27:17,34.73,0.0,0,ON
2026-02-26 21:27:19,34.9,0.0,0,ON
2026-02-26 21:27:21,34.95,0.0,0,ON
2026-02-26 21:27:23,35.02,0.0,0,ON
2026-02-26 21:27:25,35.12,0.0,0,ON
2026-02-26 21:27:27,35.2,0.0,0,ON
2026-02-26 21:27:29,35.35,0.0,0,ON
2026-02-26 21:27:31,35.57,0.0,0,ON
2026-02-26 21:27:33,35.59,0.0,0,ON
2026-02-26 21:27:35,35.74,0.0,0,ON
2026-02-26 21:27:37,35.82,0.0,0,ON
2026-02-26 21:27:39,36.07,0.0,0,ON
2026-02-26 21:27:41,36.07,0.0,0,ON
2026-02-26 21:27:43,36.22,0.0,0,ON
2026-02-26 21:27:45,36.29,0.0,0,ON
2026-02-26 21:27:47,36.42,0.0,0,ON
2026-02-26 21:27:49,36.47,0.0,0,ON
2026-02-26 21:27:51,36.97,0.0,0,ON
2026-02-26 21:27:53,36.97,0.0,0,ON
2026-02-26 21:27:55,36.97,0.0,0,ON
2026-02-26 21:27:57,37.0,0.0,0,ON
2026-02-26 21:27:59,37.28,0.0,0,ON
2026-02-26 21:28:01,37.58,0.0,0,ON
2026-02-26 21:28:03,37.76,0.0,0,ON
2026-02-26 21:28:05,37.61,0.0,0,ON
2026-02-26 21:28:07,37.58,0.0,0,ON
2026-02-26 21:28:09,37.82,0.0,0,ON
2026-02-26 21:28:11,37.84,0.0,0,ON
2026-02-26 21:28:13,38.13,0.0,0,ON
2026-02-26 21:28:15,38.2,0.0,0,ON
2026-02-26 21:28:17,38.07,0.0,0,ON
2026-02-26 21:28:19,38.28,0.0,0,ON
2026-02-26 21:28:21,38.41,0.0,0,ON
2026-02-26 21:28:23,38.93,0.0,0,ON
2026-02-26 21:28:25,38.83,0.0,0,ON
2026-02-26 21:28:27,38.54,0.0,0,ON
2026-02-26 21:28:29,38.59,0.0,0,ON
2026-02-26 21:28:31,38.99,0.0,0,ON
2026-02-26 21:28:33,39.3,0.0,0,ON
2026-02-26 21:28:35,39.41,0.0,0,ON
2026-02-26 21:28:37,39.49,0.0,0,ON
2026-02-26 21:28:39,39.86,0.0,0,ON
2026-02-26 21:28:41,39.7,0.0,0,ON
2026-02-26 21:28:43,39.46,0.0,0,ON
2026-02-26 21:28:45,39.89,0.0,0,ON
2026-02-26 21:28:47,40.16,0.0,0,ON
2026-02-26 21:28:49,40.21,0.0,0,ON
2026-02-26 21:28:51,40.05,0.0,0,ON
2026-02-26 21:28:53,40.26,0.0,0,ON
2026-02-26 21:28:55,40.42,0.0,0,ON
2026-02-26 21:28:57,40.32,0.0,0,ON
2026-02-26 21:28:59,40.72,0.0,0,ON
2026-02-26 21:29:01,41.13,0.0,0,ON
2026-02-26 21:29:03,41.16,0.0,0,ON
2026-02-26 21:29:05,41.02,0.0,0,ON
2026-02-26 21:29:07,41.08,0.0,0,ON
2026-02-26 21:29:09,41.13,0.0,0,ON
2026-02-26 21:29:11,41.35,0.0,0,ON
2026-02-26 21:29:13,41.6,0.0,0,ON
2026-02-26 21:29:15,41.6,0.0,0,ON
2026-02-26 21:29:17,41.68,0.0,0,ON
2026-02-26 21:29:19,41.79,0.0,0,ON
2026-02-26 21:29:21,41.85,0.0,0,ON
2026-02-26 21:29:23,42.04,0.0,0,ON
2026-02-26 21:29:25,42.13,0.0,0,ON
2026-02-26 21:29:27,42.04,0.0,0,ON
2026-02-26 21:29:29,42.35,0.0,0,ON
2026-02-26 21:29:31,42.32,0.0,0,ON
2026-02-26 21:29:33,42.49,0.0,0,ON
2026-02-26 21:29:35,42.52,0.0,0,ON
2026-02-26 21:29:37,42.88,0.0,0,ON
2026-02-26 21:29:39,42.86,0.0,0,ON
2026-02-26 21:29:41,42.8,0.0,0,ON
2026-02-26 21:29:43,43.08,0.0,0,ON
2026-02-26 21:29:45,43.2,0.0,0,ON
2026-02-26 21:29:47,43.31,0.0,0,ON
2026-02-26 21:29:49,43.31,0.0,0,ON
2026-02-26 21:29:51,43.37,0.0,0,ON
2026-02-26 21:29:53,43.23,0.0,0,ON
2026-02-26 21:29:55,43.66,0.0,0,ON
2026-02-26 21:29:57,43.71,0.0,0,ON
2026-02-26 21:29:59,43.83,0.0,0,ON
2026-02-26 21:30:01,43.86,0.0,0,ON
2026-02-26 21:30:03,44.0,0.0,0,ON
2026-02-26 21:30:05,44.24,0.0,0,ON
2026-02-26 21:30:07,44.32,0.0,0,ON
2026-02-26 21:30:09,44.47,0.0,0,ON
2026-02-26 21:30:11,44.32,0.0,0,ON
2026-02-26 21:30:13,44.35,0.0,0,ON
2026-02-26 21:30:15,44.53,0.0,0,ON
2026-02-26 21:30:17,44.67,0.0,0,ON
2026-02-26 21:30:19,44.7,0.0,0,ON
2026-02-26 21:30:21,44.82,0.0,0,ON
2026-02-26 21:30:23,44.76,0.0,0,ON
2026-02-26 21:30:25,44.97,0.0,0,ON
2026-02-26 21:30:27,44.88,0.0,0,ON
2026-02-26 21:30:29,45.18,0.0,0,ON
2026-02-26 21:30:31,45.21,0.0,0,ON
2026-02-26 21:30:33,45.3,0.0,0,ON
2026-02-26 21:30:35,45.42,0.0,0,ON
2026-02-26 21:30:37,45.54,0.0,0,ON
2026-02-26 21:30:39,45.6,0.0,0,ON
2026-02-26 21:30:41,45.72,0.0,0,ON
2026-02-26 21:30:43,45.6,0.0,0,ON
2026-02-26 21:30:45,45.75,0.0,0,ON
2026-02-26 21:30:47,46.05,0.0,0,ON
2026-02-26 21:30:49,46.17,0.0,0,ON
2026-02-26 21:30:51,46.11,0.0,0,ON
2026-02-26 21:30:53,46.17,0.0,0,ON
2026-02-26 21:30:55,46.23,0.0,0,ON
2026-02-26 21:30:57,46.23,0.0,0,ON
2026-02-26 21:30:59,46.41,0.0,0,ON
2026-02-26 21:31:01,46.32,0.0,0,ON
2026-02-26 21:31:03,46.41,0.0,0,ON
2026-02-26 21:31:05,46.63,0.0,0,ON
2026-02-26 21:31:07,46.69,0.0,0,ON
2026-02-26 21:31:09,46.87,0.0,0,ON
2026-02-26 21:31:11,47.06,0.0,0,ON
2026-02-26 21:31:13,47.09,0.0,0,ON
2026-02-26 21:31:15,47.03,0.0,0,ON
2026-02-26 21:31:17,47.22,0.0,0,ON
2026-02-26 21:31:19,47.25,0.0,0,ON
2026-02-26 21:31:21,47.4,0.0,0,ON
2026-02-26 21:31:23,47.31,0.0,0,ON
2026-02-26 21:31:25,47.5,0.0,0,ON
2026-02-26 21:31:27,47.59,0.0,0,ON
2026-02-26 21:31:29,47.72,0.0,0,ON
2026-02-26 21:31:31,47.87,0.0,0,ON
2026-02-26 21:31:33,47.75,0.0,0,ON
2026-02-26 21:31:35,48.03,0.0,0,ON
2026-02-26 21:31:37,48.06,0.0,0,ON
2026-02-26 21:31:39,48.03,0.0,0,ON
2026-02-26 21:31:41,48.03,0.0,0,ON
2026-02-26 21:31:43,48.22,0.0,0,ON
2026-02-26 21:31:45,48.32,0.0,0,ON
2026-02-26 21:31:47,48.38,0.0,0,ON
2026-02-26 21:31:49,48.41,0.0,0,ON
2026-02-26 21:31:51,48.51,0.0,0,ON
2026-02-26 21:31:53,48.54,0.0,0,ON
2026-02-26 21:31:55,48.67,0.0,0,ON
2026-02-26 21:31:57,48.7,0.0,0,ON
2026-02-26 21:31:59,48.74,0.0,0,ON
2026-02-26 21:32:01,48.9,0.0,0,ON
2026-02-26 21:32:03,48.93,0.0,0,ON
2026-02-26 21:32:05,48.8,0.0,0,ON
2026-02-26 21:32:07,48.96,0.0,0,ON
2026-02-26 21:32:09,49.03,0.0,0,ON
2026-02-26 21:32:11,49.16,0.0,0,ON
2026-02-26 21:32:13,49.19,0.0,0,ON
2026-02-26 21:32:15,49.19,0.0,0,ON
2026-02-26 21:32:17,49.25,0.0,0,ON
2026-02-26 21:32:19,49.29,0.0,0,ON
2026-02-26 21:32:21,49.35,0.0,0,ON
2026-02-26 21:32:23,49.39,0.0,0,ON
2026-02-26 21:32:25,49.39,0.0,0,ON
2026-02-26 21:32:27,49.48,0.0,0,ON
2026-02-26 21:32:29,49.68,0.0,0,ON
2026-02-26 21:32:31,49.68,0.0,0,ON
2026-02-26 21:32:33,49.71,0.0,0,ON
2026-02-26 21:32:35,49.75,0.0,0,ON
2026-02-26 21:32:37,49.78,0.0,0,ON
2026-02-26 21:32:39,49.81,0.0,0,ON
2026-02-26 21:32:41,49.85,0.0,0,ON
2026-02-26 21:32:43,49.95,0.0,0,ON
2026-02-26 21:32:45,49.98,0.0,0,ON
2026-02-26 21:32:47,50.11,0.0,0,ON
2026-02-26 21:32:49,50.08,0.0,0,ON
2026-02-26 21:32:51,50.14,0.0,0,ON
2026-02-26 21:32:53,50.28,0.0,0,ON
2026-02-26 21:32:55,50.24,0.0,0,ON
2026-02-26 21:32:57,50.31,0.0,0,ON
2026-02-26 21:32:59,50.28,0.0,0,ON
2026-02-26 21:33:01,50.35,0.0,0,ON
2026-02-26 21:33:03,50.31,0.0,0,ON
2026-02-26 21:33:05,50.38,0.0,0,ON
2026-02-26 21:33:07,50.38,0.0,0,ON
2026-02-26 21:33:09,50.61,0.0,0,ON
2026-02-26 21:33:11,50.65,0.0,0,ON
2026-02-26 21:33:13,50.75,0.0,0,ON
2026-02-26 21:33:15,50.68,0.0,0,ON
2026-02-26 21:33:17,50.75,0.0,0,ON
2026-02-26 21:33:19,50.78,0.0,0,ON
2026-02-26 21:33:21,50.78,0.0,0,ON
2026-02-26 21:33:23,50.82,0.0,0,ON
2026-02-26 21:33:25,50.95,0.0,0,ON
2026-02-26 21:33:27,50.82,0.0,0,ON
2026-02-26 21:33:29,50.95,0.0,0,ON
2026-02-26 21:33:31,50.92,0.0,0,ON
2026-02-26 21:33:33,50.88,0.0,0,ON
2026-02-26 21:33:35,51.05,0.0,0,ON
2026-02-26 21:33:37,51.16,0.0,0,ON
2026-02-26 21:33:39,51.02,0.0,0,ON
2026-02-26 21:33:41,51.16,0.0,0,ON
2026-02-26 21:33:43,51.16,0.0,0,ON
2026-02-26 21:33:45,51.19,0.0,0,ON
2026-02-26 21:33:47,51.29,0.0,0,ON
2026-02-26 21:33:49,51.23,0.0,0,ON
2026-02-26 21:33:51,51.29,0.0,0,ON
2026-02-26 21:33:53,51.26,0.0,0,ON
2026-02-26 21:33:55,51.29,0.0,0,ON
2026-02-26 21:33:57,51.4,0.0,0,ON
2026-02-26 21:33:59,51.36,0.0,0,ON
2026-02-26 21:34:01,51.4,0.0,0,ON
2026-02-26 21:34:03,51.43,0.0,0,ON
2026-02-26 21:34:05,51.36,0.0,0,ON
2026-02-26 21:34:07,51.47,0.0,0,ON
2026-02-26 21:34:09,51.43,0.0,0,ON
2026-02-26 21:34:11,51.47,0.0,0,ON
2026-02-26 21:34:13,51.5,0.0,0,ON
2026-02-26 21:34:15,51.4,0.0,0,ON
2026-02-26 21:34:17,51.57,0.0,0,ON
2026-02-26 21:34:19,51.6,0.0,0,ON
2026-02-26 21:34:21,51.47,0.0,0,ON
2026-02-26 21:34:23,51.64,0.0,0,ON
2026-02-26 21:34:25,51.99,0.0,0,ON
2026-02-26 21:34:27,51.99,0.0,0,ON
2026-02-26 21:34:29,51.99,0.0,0,ON
2026-02-26 21:34:31,51.99,0.0,0,ON
2026-02-26 21:34:33,51.99,0.0,0,ON
2026-02-26 21:34:35,51.99,0.0,0,ON
2026-02-26 21:34:37,52.02,0.0,0,ON
2026-02-26 21:34:39,52.06,0.0,0,ON
2026-02-26 21:34:41,52.02,0.0,0,ON
2026-02-26 21:34:43,51.99,0.0,0,ON
2026-02-26 21:34:45,51.99,0.0,0,ON
2026-02-26 21:34:47,52.16,0.0,0,ON
2026-02-26 21:34:49,52.16,0.0,0,ON
2026-02-26 21:34:51,52.09,0.0,0,ON
2026-02-26 21:34:53,52.06,0.0,0,ON
2026-02-26 21:34:55,52.02,0.0,0,ON
2026-02-26 21:34:57,52.13,0.0,0,ON
2026-02-26 21:34:59,52.16,0.0,0,ON
2026-02-26 21:35:01,52.16,0.0,0,ON
2026-02-26 21:35:03,52.09,0.0,0,ON
2026-02-26 21:35:05,52.3,0.0,0,ON
2026-02-26 21:35:07,52.16,0.0,0,ON
2026-02-26 21:35:09,52.34,0.0,0,ON
2026-02-26 21:35:11,52.3,0.0,0,ON
2026-02-26 21:35:13,52.3,0.0,0,ON
2026-02-26 21:35:15,52.3,0.0,0,ON
2026-02-26 21:35:17,52.3,0.0,0,ON
2026-02-26 21:35:19,52.3,0.0,0,ON
2026-02-26 21:35:21,52.41,0.0,0,ON
2026-02-26 21:35:23,52.34,0.0,0,ON
2026-02-26 21:35:25,52.48,0.0,0,ON
2026-02-26 21:35:27,52.34,0.0,0,ON
2026-02-26 21:35:29,52.48,0.0,0,ON
2026-02-26 21:35:31,52.44,0.0,0,ON
2026-02-26 21:35:33,52.34,0.0,0,ON
2026-02-26 21:35:35,52.34,0.0,0,ON
2026-02-26 21:35:37,52.51,0.0,0,ON
2026-02-26 21:35:39,52.44,0.0,0,ON
2026-02-26 21:35:41,52.44,0.0,0,ON
2026-02-26 21:35:43,52.44,0.0,0,ON
2026-02-26 21:35:45,52.48,0.0,0,ON
2026-02-26 21:35:47,52.51,0.0,0,ON
2026-02-26 21:35:49,52.44,0.0,0,ON
2026-02-26 21:35:51,52.48,0.0,0,ON
2026-02-26 21:35:53,52.51,0.0,0,ON
2026-02-26 21:35:55,52.48,0.0,0,ON
2026-02-26 21:35:57,52.51,0.0,0,ON
2026-02-26 21:35:59,52.51,0.0,0,ON
2026-02-26 21:36:01,52.51,0.0,0,ON
2026-02-26 21:36:03,52.51,0.0,0,ON
2026-02-26 21:36:05,52.51,0.0,0,ON
2026-02-26 21:36:07,52.51,0.0,0,ON
2026-02-26 21:36:09,52.51,0.0,0,ON
2026-02-26 21:36:11,52.55,0.0,0,ON
2026-02-26 21:36:13,52.55,0.0,0,ON
2026-02-26 21:36:15,52.51,0.0,0,ON
2026-02-26 21:36:17,52.55,0.0,0,ON
2026-02-26 21:36:19,52.51,0.0,0,ON
2026-02-26 21:36:21,52.51,0.0,0,ON
2026-02-26 21:36:23,52.55,0.0,0,ON
2026-02-26 21:36:25,52.55,0.0,0,ON
2026-02-26 21:36:27,52.58,0.0,0,ON
2026-02-26 21:36:29,52.55,0.0,0,ON
2026-02-26 21:36:31,52.58,0.0,0,ON
2026-02-26 21:36:33,52.58,0.0,0,ON
2026-02-26 21:36:35,52.62,0.0,0,ON
2026-02-26 21:36:37,52.69,0.0,0,ON
2026-02-26 21:36:39,52.55,0.0,0,ON
2026-02-26 21:36:41,52.65,0.0,0,ON
2026-02-26 21:36:43,52.58,0.0,0,ON
2026-02-26 21:36:45,52.62,0.0,0,ON
2026-02-26 21:36:47,52.72,0.0,0,ON
2026-02-26 21:36:49,52.65,0.0,0,ON
2026-02-26 21:36:51,52.87,0.0,0,ON
2026-02-26 21:36:53,52.69,0.0,0,ON
2026-02-26 21:36:55,52.72,0.0,0,ON
2026-02-26 21:36:57,52.72,0.0,0,ON
2026-02-26 21:36:59,52.72,0.0,0,ON
2026-02-26 21:37:01,52.83,0.0,0,ON
2026-02-26 21:37:03,52.65,0.0,0,ON
2026-02-26 21:37:05,52.69,0.0,0,ON
2026-02-26 21:37:07,52.62,0.0,0,ON
2026-02-26 21:37:09,52.72,0.0,0,ON
2026-02-26 21:37:11,52.69,0.0,0,ON
2026-02-26 21:37:13,52.62,0.0,0,ON
2026-02-26 21:37:15,52.83,0.0,0,ON
2026-02-26 21:37:17,52.76,0.0,0,ON
2026-02-26 21:37:19,52.72,0.0,0,ON
2026-02-26 21:37:21,52.72,0.0,0,ON
2026-02-26 21:37:23,52.9,0.0,0,ON
2026-02-26 21:37:25,52.83,0.0,0,ON
2026-02-26 21:37:27,52.76,0.0,0,ON
2026-02-26 21:37:29,52.9,0.0,0,ON
2026-02-26 21:37:31,52.83,0.0,0,ON
2026-02-26 21:37:33,53.01,0.0,0,ON
2026-02-26 21:37:35,52.9,0.0,0,ON
2026-02-26 21:37:37,52.87,0.0,0,ON
2026-02-26 21:37:39,52.87,0.0,0,ON
2026-02-26 21:37:41,52.97,0.0,0,ON
2026-02-26 21:37:43,52.94,0.0,0,ON
2026-02-26 21:37:45,52.97,0.0,0,ON
2026-02-26 21:37:47,52.87,0.0,0,ON
2026-02-26 21:37:49,52.87,0.0,0,ON
2026-02-26 21:37:51,52.97,0.0,0,ON
2026-02-26 21:37:53,52.9,0.0,0,ON
2026-02-26 21:37:55,52.94,0.0,0,ON
2026-02-26 21:37:57,52.87,0.0,0,ON
2026-02-26 21:37:59,52.87,0.0,0,ON
2026-02-26 21:38:01,52.87,0.0,0,ON
2026-02-26 21:38:03,52.76,0.0,0,ON
2026-02-26 21:38:05,52.97,0.0,0,ON
2026-02-26 21:38:07,52.83,0.0,0,ON
2026-02-26 21:38:09,53.01,0.0,0,ON
2026-02-26 21:38:11,53.01,0.0,0,ON
2026-02-26 21:38:13,52.9,0.0,0,ON
2026-02-26 21:38:15,52.83,0.0,0,ON
2026-02-26 21:38:17,52.87,0.0,0,ON
2026-02-26 21:38:19,53.01,0.0,0,ON
2026-02-26 21:38:21,53.01,0.0,0,ON
2026-02-26 21:38:23,52.9,0.0,0,ON
2026-02-26 21:38:25,52.9,0.0,0,ON
2026-02-26 21:38:27,52.83,0.0,0,ON
2026-02-26 21:38:29,52.97,0.0,0,ON
2026-02-26 21:38:31,53.05,0.0,0,ON
2026-02-26 21:38:33,52.97,0.0,0,ON
2026-02-26 21:38:35,52.87,0.0,0,ON
2026-02-26 21:38:37,52.9,0.0,0,ON
2026-02-26 21:38:39,52.87,0.0,0,ON
2026-02-26 21:38:41,52.94,0.0,0,ON
2026-02-26 21:38:43,53.01,0.0,0,ON
2026-02-26 21:38:45,52.87,0.0,0,ON
2026-02-26 21:38:47,53.05,0.0,0,ON
2026-02-26 21:38:49,53.05,0.0,0,ON
2026-02-26 21:38:51,53.05,0.0,0,ON
2026-02-26 21:38:53,52.97,0.0,0,ON
2026-02-26 21:38:55,52.97,0.0,0,ON
2026-02-26 21:38:57,52.9,0.0,0,ON
2026-02-26 21:38:59,52.97,0.0,0,ON
2026-02-26 21:39:01,52.97,0.0,0,ON
2026-02-26 21:39:03,52.9,0.0,0,ON
2026-02-26 21:39:05,52.97,0.0,0,ON
2026-02-26 21:39:07,52.97,0.0,0,ON
2026-02-26 21:39:09,53.12,0.0,0,ON
2026-02-26 21:39:11,52.97,0.0,0,ON
2026-02-26 21:39:13,52.87,0.0,0,ON
2026-02-26 21:39:15,53.12,0.0,0,ON
2026-02-26 21:39:17,52.97,0.0,0,ON
2026-02-26 21:39:19,52.97,0.0,0,ON
2026-02-26 21:39:21,53.05,0.0,0,ON
2026-02-26 21:39:23,53.12,0.0,0,ON
2026-02-26 21:39:25,52.97,0.0,0,ON
2026-02-26 21:39:27,52.94,0.0,0,ON
2026-02-26 21:39:29,53.12,0.0,0,ON
2026-02-26 21:39:31,53.01,0.0,0,ON
2026-02-26 21:39:33,53.12,0.0,0,ON
2026-02-26 21:39:35,53.05,0.0,0,ON
2026-02-26 21:39:37,53.19,0.0,0,ON
2026-02-26 21:39:39,53.15,0.0,0,ON
2026-02-26 21:39:41,53.01,0.0,0,ON
2026-02-26 21:39:43,53.05,0.0,0,ON
2026-02-26 21:39:45,53.01,0.0,0,ON
2026-02-26 21:39:47,53.12,0.0,0,ON
2026-02-26 21:39:49,53.08,0.0,0,ON
2026-02-26 21:39:51,53.08,0.0,0,ON
2026-02-26 21:39:53,53.08,0.0,0,ON
2026-02-26 21:39:55,53.19,0.0,0,ON
2026-02-26 21:39:57,53.12,0.0,0,ON
2026-02-26 21:39:59,53.12,0.0,0,ON
2026-02-26 21:40:01,53.12,0.0,0,ON
2026-02-26 21:40:03,53.3,0.0,0,ON
2026-02-26 21:40:05,53.08,0.0,0,ON
2026-02-26 21:40:07,53.19,0.0,0,ON
2026-02-26 21:40:09,53.23,0.0,0,ON
2026-02-26 21:40:11,53.23,0.0,0,ON
2026-02-26 21:40:13,53.05,0.0,0,ON
2026-02-26 21:40:15,53.05,0.0,0,ON
2026-02-26 21:40:17,53.12,0.0,0,ON
2026-02-26 21:40:19,53.15,0.0,0,ON
2026-02-26 21:40:21,53.08,0.0,0,ON
2026-02-26 21:40:23,53.08,0.0,0,ON
2026-02-26 21:40:25,53.19,0.0,0,ON
2026-02-26 21:40:27,53.26,0.0,0,ON
2026-02-26 21:40:29,53.23,0.0,0,ON
2026-02-26 21:40:31,53.08,0.0,0,ON
2026-02-26 21:40:33,53.08,0.0,0,ON
2026-02-26 21:40:35,53.15,0.0,0,ON
2026-02-26 21:40:37,53.19,0.0,0,ON
2026-02-26 21:40:39,53.12,0.0,0,ON
2026-02-26 21:40:41,53.15,0.0,0,ON
2026-02-26 21:40:43,53.15,0.0,0,ON
2026-02-26 21:40:45,53.23,0.0,0,ON
2026-02-26 21:40:47,53.19,0.0,0,ON
2026-02-26 21:40:49,53.15,0.0,0,ON
2026-02-26 21:40:51,53.23,0.0,0,ON
2026-02-26 21:40:53,53.19,0.0,0,ON
2026-02-26 21:40:55,53.26,0.0,0,ON
2026-02-26 21:40:57,53.15,0.0,0,ON
2026-02-26 21:40:59,53.23,0.0,0,ON
2026-02-26 21:41:01,53.15,0.0,0,ON
2026-02-26 21:41:03,53.23,0.0,0,ON
2026-02-26 21:41:05,53.26,0.0,0,ON
2026-02-26 21:41:07,53.12,0.0,0,ON
2026-02-26 21:41:09,53.08,0.0,0,ON
2026-02-26 21:41:11,53.15,0.0,0,ON
2026-02-26 21:41:13,53.19,0.0,0,ON
2026-02-26 21:41:15,53.08,0.0,0,ON
2026-02-26 21:41:17,53.12,0.0,0,ON
2026-02-26 21:41:19,53.12,0.0,0,ON
2026-02-26 21:41:21,53.15,0.0,0,ON
2026-02-26 21:41:23,53.15,0.0,0,ON
2026-02-26 21:41:25,53.12,0.0,0,ON
2026-02-26 21:41:27,53.23,0.0,0,ON
2026-02-26 21:41:29,53.15,0.0,0,ON
2026-02-26 21:41:31,53.23,0.0,0,ON
2026-02-26 21:41:33,53.12,0.0,0,ON
2026-02-26 21:41:35,53.19,0.0,0,ON
2026-02-26 21:41:37,53.23,0.0,0,ON
2026-02-26 21:41:39,53.23,0.0,0,ON
2026-02-26 21:41:41,53.41,0.0,0,ON
2026-02-26 21:41:43,53.37,0.0,0,ON
2026-02-26 21:41:45,53.3,0.0,0,ON
2026-02-26 21:41:47,53.3,0.0,0,ON
2026-02-26 21:41:49,53.23,0.0,0,ON
2026-02-26 21:41:51,53.23,0.0,0,ON
2026-02-26 21:41:53,53.41,0.0,0,ON
2026-02-26 21:41:55,53.19,0.0,0,ON
2026-02-26 21:41:57,53.3,0.0,0,ON
2026-02-26 21:41:59,53.26,0.0,0,ON
2026-02-26 21:42:01,53.19,0.0,0,ON
2026-02-26 21:42:03,53.12,0.0,0,ON
2026-02-26 21:42:05,53.33,0.0,0,ON
2026-02-26 21:42:07,53.26,0.0,0,ON
2026-02-26 21:42:09,53.26,0.0,0,ON
2026-02-26 21:42:11,53.23,0.0,0,ON
2026-02-26 21:42:13,53.15,0.0,0,ON
2026-02-26 21:42:15,53.26,0.0,0,ON
2026-02-26 21:42:17,53.41,0.0,0,ON
2026-02-26 21:42:19,53.33,0.0,0,ON
2026-02-26 21:42:21,53.41,0.0,0,ON
2026-02-26 21:42:23,53.19,0.0,0,ON
2026-02-26 21:42:25,53.26,0.0,0,ON
2026-02-26 21:42:27,53.26,0.0,0,ON
2026-02-26 21:42:29,53.3,0.0,0,ON
2026-02-26 21:42:31,53.26,0.0,0,ON
2026-02-26 21:42:33,53.19,0.0,0,ON
2026-02-26 21:42:35,53.23,0.0,0,ON
2026-02-26 21:42:37,53.26,0.0,0,ON
2026-02-26 21:42:39,53.41,0.0,0,ON
2026-02-26 21:42:41,53.3,0.0,0,ON
2026-02-26 21:42:43,53.44,0.0,0,ON
