timestamp,temperatura_C,fase,estab_contagem,estab_alvo,vazao_L_min,dc_temp_%,dc_cooler_%
2026-03-15 20:25:12,35.37,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:25:14,34.19,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:25:16,34.0,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:25:18,35.3,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:25:20,35.35,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:25:22,34.12,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:25:24,34.17,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:25:26,35.32,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:25:28,35.3,COOLER_MAX,1,30,8.67,100,100
2026-03-15 20:25:30,35.35,COOLER_MAX,2,30,8.67,100,100
2026-03-15 20:25:32,34.17,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:25:34,34.19,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:25:36,35.27,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:25:38,34.41,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:25:40,35.47,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:25:42,35.3,COOLER_MAX,1,30,8.67,100,100
2026-03-15 20:25:44,34.17,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:25:46,35.35,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:25:48,35.32,COOLER_MAX,1,30,8.67,100,100
2026-03-15 20:25:50,35.35,COOLER_MAX,2,30,9.33,100,100
2026-03-15 20:25:52,35.35,COOLER_MAX,3,30,9.33,100,100
2026-03-15 20:25:54,35.37,COOLER_MAX,4,30,8.67,100,100
2026-03-15 20:25:56,34.1,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:25:58,34.17,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:26:00,35.35,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:26:02,35.27,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:26:04,35.35,COOLER_MAX,2,30,9.33,100,100
2026-03-15 20:26:06,34.24,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:26:08,34.19,COOLER_MAX,1,30,8.67,100,100
2026-03-15 20:26:10,35.35,COOLER_MAX,0,30,8.0,100,100
2026-03-15 20:26:12,34.1,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:26:14,34.17,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:26:16,34.15,COOLER_MAX,2,30,9.33,100,100
2026-03-15 20:26:18,35.35,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:26:20,34.22,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:26:22,34.39,COOLER_MAX,1,30,8.67,100,100
2026-03-15 20:26:24,35.44,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:26:26,34.27,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:26:28,34.17,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:26:30,34.22,COOLER_MAX,2,30,9.33,100,100
2026-03-15 20:26:32,34.17,COOLER_MAX,3,30,9.33,100,100
2026-03-15 20:26:34,35.47,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:26:36,34.19,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:26:38,35.37,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:26:40,34.24,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:26:42,34.17,COOLER_MAX,1,30,8.67,100,100
2026-03-15 20:26:44,35.35,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:26:46,34.17,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:26:48,34.19,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:26:50,34.19,COOLER_MAX,2,30,9.33,100,100
2026-03-15 20:26:52,35.37,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:26:54,34.29,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:26:56,34.19,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:26:58,34.32,COOLER_MAX,2,30,9.33,100,100
2026-03-15 20:27:00,34.24,COOLER_MAX,3,30,8.67,100,100
2026-03-15 20:27:02,35.27,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:04,34.24,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:06,35.37,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:08,34.12,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:27:10,35.42,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:12,34.17,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:14,34.17,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:27:16,35.37,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:27:18,34.22,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:20,35.35,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:22,34.34,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:27:24,35.35,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:26,35.44,COOLER_MAX,1,30,8.67,100,100
2026-03-15 20:27:28,34.24,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:30,34.19,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:27:32,34.22,COOLER_MAX,2,30,8.67,100,100
2026-03-15 20:27:34,34.17,COOLER_MAX,3,30,8.67,100,100
2026-03-15 20:27:36,34.15,COOLER_MAX,4,30,8.67,100,100
2026-03-15 20:27:38,35.35,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:27:40,34.1,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:27:42,35.3,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:27:44,35.27,COOLER_MAX,1,30,9.33,100,100
2026-03-15 20:27:46,35.22,COOLER_MAX,2,30,8.67,100,100
2026-03-15 20:27:48,35.35,COOLER_MAX,3,30,8.67,100,100
2026-03-15 20:27:50,35.3,COOLER_MAX,4,30,8.0,100,100
2026-03-15 20:27:52,35.32,COOLER_MAX,5,30,8.67,100,100
2026-03-15 20:27:54,35.37,COOLER_MAX,6,30,8.67,100,100
2026-03-15 20:27:56,34.24,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:27:58,35.35,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:00,34.17,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:28:02,35.35,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:04,34.1,COOLER_MAX,0,30,9.33,100,100
2026-03-15 20:28:06,35.32,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:08,34.17,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:10,35.3,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:12,34.34,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:14,35.22,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:16,33.85,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:18,34.24,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:20,35.3,COOLER_MAX,0,30,8.67,100,100
2026-03-15 20:28:22,35.37,COOLER_MAX,1,30,8.67,100,100
2026-03-15 20:28:24,34.17,COOLER_MAX,0,30,10.0,100,100
2026-03-15 20:28:26,34.05,COOLER_MAX,1,30,9.33,100,100
