timestamp,temperatura_C,vazao_L_min,dc_cooler_%,dc_resistencia_%,resistencia
2026-03-05 19:47:51,39.3,1.33,61,54,ON
2026-03-05 19:47:53,39.36,0.67,61,54,ON
2026-03-05 19:47:55,39.46,1.33,61,53,ON
2026-03-05 19:47:57,39.41,0.67,61,54,ON
2026-03-05 19:47:59,39.36,0.67,61,54,ON
2026-03-05 19:48:01,39.38,1.33,61,54,ON
2026-03-05 19:48:03,39.2,0.67,61,56,ON
2026-03-05 19:48:05,39.41,1.33,61,53,ON
2026-03-05 19:48:07,39.33,0.67,61,55,ON
2026-03-05 19:48:09,39.25,0.67,61,55,ON
2026-03-05 19:48:11,39.09,1.33,61,56,ON
2026-03-05 19:48:13,39.28,0.67,61,53,ON
2026-03-05 19:48:15,39.3,1.33,61,55,ON
2026-03-05 19:48:17,39.49,1.33,61,53,ON
2026-03-05 19:48:19,39.46,0.67,61,55,ON
2026-03-05 19:48:21,39.36,1.33,61,55,ON
2026-03-05 19:48:23,39.41,1.33,61,54,ON
2026-03-05 19:48:25,39.59,1.33,61,53,ON
2026-03-05 19:48:27,39.3,0.67,61,56,ON
2026-03-05 19:48:29,39.36,1.33,61,53,ON
2026-03-05 19:48:31,39.33,1.33,61,55,ON
2026-03-05 19:48:33,39.57,1.33,61,52,ON
2026-03-05 19:48:35,39.51,0.67,61,55,ON
2026-03-05 19:48:37,39.57,1.33,61,53,ON
2026-03-05 19:48:39,39.73,1.33,61,53,ON
2026-03-05 19:48:41,39.46,0.67,61,55,ON
2026-03-05 19:48:43,39.54,0.67,61,53,ON
2026-03-05 19:48:45,39.57,0.67,61,54,ON
2026-03-05 19:48:47,39.67,0.67,61,53,ON
2026-03-05 19:48:49,39.54,1.33,61,55,ON
2026-03-05 19:48:51,39.7,0.67,61,52,ON
2026-03-05 19:48:53,39.49,1.33,61,56,ON
2026-03-05 19:48:55,39.57,1.33,61,53,ON
2026-03-05 19:48:57,39.57,0.67,61,54,ON
2026-03-05 19:48:59,39.54,1.33,61,54,ON
2026-03-05 19:49:01,39.51,1.33,61,54,ON
2026-03-05 19:49:03,39.57,1.33,61,53,ON
2026-03-05 19:49:05,39.67,0.67,61,53,ON
2026-03-05 19:49:07,39.46,0.67,61,55,ON
2026-03-05 19:49:09,39.54,1.33,61,53,ON
2026-03-05 19:49:11,39.54,0.67,61,54,ON
2026-03-05 19:49:13,39.67,2.0,61,53,ON
2026-03-05 19:49:15,39.51,1.33,61,55,ON
2026-03-05 19:49:17,39.49,0.67,61,54,ON
2026-03-05 19:49:19,39.78,1.33,61,52,ON
2026-03-05 19:49:21,39.67,0.67,61,55,ON
2026-03-05 19:49:23,39.41,1.33,61,55,ON
2026-03-05 19:49:25,39.46,2.0,61,54,ON
2026-03-05 19:49:27,39.51,0.67,61,54,ON
2026-03-05 19:49:29,39.57,0.67,61,54,ON
2026-03-05 19:49:31,39.38,1.33,61,56,ON
2026-03-05 19:49:33,39.3,0.67,61,55,ON
2026-03-05 19:49:35,39.33,0.67,61,55,ON
2026-03-05 19:49:37,39.57,1.33,61,53,ON
2026-03-05 19:49:39,39.46,1.33,61,55,ON
2026-03-05 19:49:41,39.43,0.67,61,54,ON
2026-03-05 19:49:43,39.59,0.67,61,53,ON
2026-03-05 19:49:45,39.43,0.67,61,56,ON
2026-03-05 19:49:47,39.51,0.67,61,53,ON
2026-03-05 19:49:49,39.67,1.33,61,53,ON
2026-03-05 19:49:51,39.62,0.67,61,54,ON
2026-03-05 19:49:53,39.38,1.33,61,56,ON
2026-03-05 19:49:55,39.62,1.33,61,52,ON
2026-03-05 19:49:57,39.54,0.67,61,55,ON
2026-03-05 19:49:59,39.49,1.33,61,54,ON
2026-03-05 19:50:01,39.67,1.33,61,53,ON
2026-03-05 19:50:03,39.57,1.33,61,55,ON
2026-03-05 19:50:05,39.62,1.33,61,53,ON
2026-03-05 19:50:07,39.49,0.67,61,55,ON
2026-03-05 19:50:09,39.7,1.33,61,52,ON
2026-03-05 19:50:11,39.7,1.33,61,54,ON
2026-03-05 19:50:13,39.67,1.33,61,54,ON
2026-03-05 19:50:15,39.46,0.67,61,56,ON
2026-03-05 19:50:17,39.67,0.67,61,52,ON
2026-03-05 19:50:19,39.67,1.33,61,55,ON
2026-03-05 19:50:21,39.67,1.33,61,53,ON
2026-03-05 19:50:23,39.59,1.33,61,55,ON
2026-03-05 19:50:25,39.62,1.33,61,54,ON
2026-03-05 19:50:27,39.81,0.67,61,53,ON
2026-03-05 19:50:29,39.75,2.0,61,54,ON
2026-03-05 19:50:31,39.57,1.33,61,55,ON
2026-03-05 19:50:33,39.54,0.67,61,54,ON
2026-03-05 19:50:35,39.75,0.67,61,53,ON
2026-03-05 19:50:37,39.86,0.67,61,53,ON
2026-03-05 19:50:39,39.41,2.0,60,57,ON
2026-03-05 19:50:41,39.65,0.67,60,52,ON
2026-03-05 19:50:43,39.75,1.33,60,54,ON
2026-03-05 19:50:45,39.57,0.67,60,55,ON
2026-03-05 19:50:47,39.86,2.0,60,52,ON
2026-03-05 19:50:49,39.73,0.67,60,55,ON
2026-03-05 19:50:51,39.7,0.67,61,53,ON
2026-03-05 19:50:53,39.73,1.33,61,54,ON
2026-03-05 19:50:55,39.73,0.67,61,54,ON
2026-03-05 19:50:57,39.86,1.33,61,53,ON
2026-03-05 19:50:59,39.81,0.67,61,54,ON
2026-03-05 19:51:01,39.7,1.33,61,54,ON
2026-03-05 19:51:03,39.75,0.67,61,53,ON
2026-03-05 19:51:05,39.7,0.67,61,54,ON
2026-03-05 19:51:07,39.75,1.33,61,53,ON
2026-03-05 19:51:09,39.75,0.67,61,54,ON
2026-03-05 19:51:11,39.75,1.33,61,54,ON
2026-03-05 19:51:13,39.49,0.67,61,56,ON
2026-03-05 19:51:15,39.49,0.67,61,54,ON
2026-03-05 19:51:17,39.78,1.33,61,53,ON
2026-03-05 19:51:19,39.83,0.67,61,54,ON
2026-03-05 19:51:21,39.73,0.67,61,54,ON
2026-03-05 19:51:23,39.73,0.67,61,54,ON
2026-03-05 19:51:25,39.86,0.67,61,53,ON
2026-03-05 19:51:27,39.81,0.67,61,54,ON
2026-03-05 19:51:29,39.81,1.33,61,53,ON
2026-03-05 19:51:31,39.86,0.67,61,53,ON
2026-03-05 19:51:33,39.86,2.0,61,53,ON
2026-03-05 19:51:35,39.54,1.33,61,56,ON
2026-03-05 19:51:37,39.67,1.33,61,53,ON
2026-03-05 19:51:39,39.57,0.67,61,56,ON
2026-03-05 19:51:41,39.73,1.33,61,53,ON
2026-03-05 19:51:43,39.7,0.67,61,55,ON
2026-03-05 19:51:45,39.86,0.67,61,52,ON
2026-03-05 19:51:47,39.83,0.67,61,54,ON
2026-03-05 19:51:49,39.78,0.67,61,54,ON
2026-03-05 19:51:51,39.86,0.67,61,53,ON
2026-03-05 19:51:53,39.62,1.33,61,56,ON
2026-03-05 19:51:55,39.86,0.67,61,52,ON
2026-03-05 19:51:57,39.67,1.33,61,56,ON
2026-03-05 19:51:59,39.75,1.33,61,53,ON
2026-03-05 19:52:01,39.83,0.67,61,54,ON
2026-03-05 19:52:03,39.81,0.67,61,54,ON
2026-03-05 19:52:05,39.73,0.67,61,54,ON
2026-03-05 19:52:07,39.86,0.67,61,53,ON
2026-03-05 19:52:09,39.83,0.67,61,54,ON
2026-03-05 19:52:11,39.83,1.33,61,53,ON
2026-03-05 19:52:13,39.94,0.67,61,53,ON
2026-03-05 19:52:15,39.86,0.67,61,54,ON
2026-03-05 19:52:17,39.81,0.67,61,54,ON
2026-03-05 19:52:19,39.73,0.67,61,54,ON
2026-03-05 19:52:21,39.81,1.33,61,53,ON
2026-03-05 19:52:23,39.86,0.67,61,54,ON
2026-03-05 19:52:25,39.81,1.33,61,54,ON
2026-03-05 19:52:27,39.7,0.67,61,55,ON
2026-03-05 19:52:29,39.73,1.33,61,54,ON
2026-03-05 19:52:31,39.89,1.33,61,53,ON
2026-03-05 19:52:33,39.83,2.0,61,54,ON
2026-03-05 19:52:35,39.86,0.67,61,53,ON
2026-03-05 19:52:37,39.83,0.67,61,54,ON
2026-03-05 19:52:39,39.86,1.33,61,53,ON
2026-03-05 19:52:41,39.81,0.67,61,54,ON
2026-03-05 19:52:43,39.73,1.33,61,54,ON
2026-03-05 19:52:45,39.73,0.67,61,54,ON
2026-03-05 19:52:47,39.59,1.33,61,55,ON
2026-03-05 19:52:49,39.7,0.67,61,53,ON
2026-03-05 19:52:51,39.62,0.67,61,55,ON
2026-03-05 19:52:53,39.73,1.33,61,53,ON
2026-03-05 19:52:55,39.86,0.67,61,53,ON
2026-03-05 19:52:57,39.81,0.67,61,54,ON
2026-03-05 19:52:59,39.86,2.0,61,53,ON
2026-03-05 19:53:01,39.78,0.67,61,55,ON
2026-03-05 19:53:03,39.86,1.33,61,53,ON
2026-03-05 19:53:05,39.78,0.67,61,55,ON
2026-03-05 19:53:07,39.81,2.0,61,53,ON
2026-03-05 19:53:09,39.7,1.33,61,55,ON
2026-03-05 19:53:11,39.83,1.33,61,53,ON
2026-03-05 19:53:13,39.81,0.67,61,55,ON
2026-03-05 19:53:15,39.49,0.67,61,56,ON
2026-03-05 19:53:17,39.59,1.33,61,54,ON
2026-03-05 19:53:19,39.81,1.33,61,54,ON
2026-03-05 19:53:21,39.86,1.33,61,54,ON
2026-03-05 19:53:23,39.81,1.33,61,54,ON
2026-03-05 19:53:25,39.83,1.33,61,54,ON
2026-03-05 19:53:27,39.73,0.67,61,55,ON
2026-03-05 19:53:29,39.91,1.33,61,52,ON
2026-03-05 19:53:31,39.83,0.67,61,55,ON
2026-03-05 19:53:33,39.73,1.33,60,54,ON
2026-03-05 19:53:35,39.78,0.67,61,54,ON
2026-03-05 19:53:37,39.73,1.33,61,55,ON
2026-03-05 19:53:39,39.86,2.0,60,53,ON
2026-03-05 19:53:41,39.75,1.33,60,55,ON
2026-03-05 19:53:43,39.83,0.67,61,53,ON
2026-03-05 19:53:45,39.94,1.33,61,53,ON
2026-03-05 19:53:47,39.73,0.67,61,55,ON
2026-03-05 19:53:49,39.7,2.0,60,54,ON
2026-03-05 19:53:51,39.86,1.33,60,53,ON
2026-03-05 19:53:53,39.83,0.67,61,54,ON
2026-03-05 19:53:55,39.86,1.33,60,54,ON
2026-03-05 19:53:57,39.89,1.33,60,54,ON
2026-03-05 19:53:59,39.91,0.67,61,53,ON
2026-03-05 19:54:01,39.94,0.67,61,53,ON
2026-03-05 19:54:03,39.94,1.33,61,54,ON
2026-03-05 19:54:05,39.86,0.67,61,54,ON
2026-03-05 19:54:07,39.83,0.67,61,54,ON
2026-03-05 19:54:09,39.86,0.67,61,54,ON
2026-03-05 19:54:11,39.94,0.67,61,53,ON
2026-03-05 19:54:13,39.91,2.0,61,54,ON
2026-03-05 19:54:15,39.91,1.33,61,53,ON
2026-03-05 19:54:17,39.89,0.67,61,54,ON
2026-03-05 19:54:19,39.91,1.33,61,53,ON
2026-03-05 19:54:21,39.86,1.33,61,54,ON
2026-03-05 19:54:23,39.86,0.67,61,54,ON
2026-03-05 19:54:25,39.86,0.67,61,54,ON
2026-03-05 19:54:27,39.86,0.67,61,54,ON
2026-03-05 19:54:29,39.89,1.33,61,54,ON
2026-03-05 19:54:31,39.75,0.67,61,55,ON
2026-03-05 19:54:33,39.86,1.33,60,53,ON
2026-03-05 19:54:35,39.89,1.33,60,54,ON
2026-03-05 19:54:37,39.78,0.67,61,55,ON
2026-03-05 19:54:39,39.89,2.0,60,53,ON
2026-03-05 19:54:41,39.86,1.33,60,54,ON
2026-03-05 19:54:43,39.94,0.67,60,53,ON
2026-03-05 19:54:45,39.94,0.67,61,54,ON
2026-03-05 19:54:47,39.78,0.67,61,55,ON
2026-03-05 19:54:49,39.91,0.67,61,53,ON
2026-03-05 19:54:51,39.86,1.33,61,55,ON
2026-03-05 19:54:53,39.91,0.67,61,53,ON
2026-03-05 19:54:55,39.94,1.33,60,54,ON
2026-03-05 19:54:57,39.89,0.67,60,54,ON
2026-03-05 19:54:59,40.02,1.33,60,53,ON
2026-03-05 19:55:01,39.99,1.33,60,54,ON
2026-03-05 19:55:03,40.05,0.67,60,53,ON
2026-03-05 19:55:05,39.89,2.0,60,55,ON
2026-03-05 19:55:07,39.86,0.67,61,54,ON
2026-03-05 19:55:09,40.05,2.0,60,53,ON
2026-03-05 19:55:11,39.86,1.33,60,55,ON
2026-03-05 19:55:13,39.99,1.33,60,52,ON
2026-03-05 19:55:15,39.89,0.67,61,55,ON
2026-03-05 19:55:17,39.89,0.67,61,53,ON
2026-03-05 19:55:19,39.94,1.33,61,54,ON
2026-03-05 19:55:21,40.02,0.67,61,53,ON
2026-03-05 19:55:23,39.97,1.33,60,54,ON
2026-03-05 19:55:25,39.89,2.0,60,54,ON
2026-03-05 19:55:27,39.81,1.33,60,54,ON
2026-03-05 19:55:29,39.86,0.67,61,54,ON
2026-03-05 19:55:31,39.91,0.67,61,54,ON
2026-03-05 19:55:33,39.86,0.67,61,54,ON
2026-03-05 19:55:35,39.94,0.67,61,53,ON
2026-03-05 19:55:37,39.86,1.33,60,55,ON
2026-03-05 19:55:39,39.86,1.33,60,54,ON
2026-03-05 19:55:41,39.91,0.67,60,54,ON
2026-03-05 19:55:43,39.99,1.33,60,53,ON
2026-03-05 19:55:45,39.91,0.67,60,54,ON
2026-03-05 19:55:47,39.89,1.33,60,54,ON
2026-03-05 19:55:49,39.81,1.33,60,55,ON
2026-03-05 19:55:51,39.86,1.33,60,54,ON
2026-03-05 19:55:53,39.86,1.33,60,54,ON
2026-03-05 19:55:55,39.89,0.67,60,54,ON
2026-03-05 19:55:57,39.91,2.0,60,54,ON
2026-03-05 19:56:05,40.05,1.33,60,43,ON
